decade,year,title,term,category,line_text,first_tech_position,first_tech_category
1990,1998,there's something about mary,call,communication,"I'm kidding. Yeah, I guess you could call me an architect -- it's just a job really, a way to keep me moving. My real passion is my hobby.",0.26811594202898553,communication
1990,1998,there's something about mary,call,communication,"All the same, I still want to call her. I know it sounds crazy -- Mary sure has a lot of troubles in her life -- but, I don't know, maybe I can help her out.  The poor thing's had it tough -- she's in a wheelchair for Godsakes.",0.13215859030837004,communication
1990,1998,there's something about mary,call,communication,"Anyway, the good news is I have all the information you need. Got it from her bookie -- nice guy. You should definitely call her, Ted. I mean she's a real sparkplug, that one. She seems determined to get those rugrats off welfare and with your help I'll bet she does it.",0.4444444444444444,communication
1990,1998,there's something about mary,phone,communication,All you want is a phone number?,0.5806451612903226,communication
1990,1998,there's something about mary,call,communication,"Love? Come on, I wouldn't call it love.",0.6666666666666666,communication
1990,1998,there's something about mary,phone,communication,Neighborhood Watch? Is that what you call listening in on stranger's phone conversations?,0.7752808988764045,communication
1990,1998,there's something about mary,call,communication,Neighborhood Watch? Is that what you call listening in on stranger's phone conversations?,0.7752808988764045,communication
1990,1998,there's something about mary,call,communication,"Yeah, yeah. Okay, I think I know what to do. I'll call him right now.",0.7246376811594203,communication
1990,1998,there's something about mary,call,communication,I can't believe he remembered you. He never remembers anybody.  You know I tried to call you for weeks after that.,0.7368421052631579,communication
2000,2000,thirteen days,call,communication,"Then you'll call, right?",0.5,communication
2000,2000,thirteen days,call,communication,"It'll be the principals, a couple of the key guys from each department: the Executive Committee of the National Security Council. We'll call it EXCOM.",0.9066666666666666,communication
2000,2000,thirteen days,call,communication,"I just checked myself.  They're being issued identity cards. Call comes, and evacuation officers meet them at pre-arranged departure areas. They go by helicopter to Mount Weather. We meet them there.",0.3065326633165829,communication
2000,2000,thirteen days,signal,communication,"General, the Joint Chiefs have just signaled our intent to escalate to the Soviets. You have signaled an escalation which I had no wish to signal, and which I did not approve.",0.7942857142857143,communication
2000,2000,thirteen days,call,communication,"I saw you out there. You want him to call you back, need you.",0.6065573770491803,communication
2000,2000,thirteen days,call,communication,Nothing. Nothing you don't know about. Tomorrow's the big day. Just have the car ready to go if I call or if the Civil Defense Warning comes on.,0.6805555555555556,communication
2000,2000,thirteen days,phone,communication,"Kenny! What happened? They didn't let me up front, said the President was on the phone the whole time.",0.7941176470588235,communication
2000,2000,thirteen days,call,communication,It's Tuesday. You said to call. When do I get my 45 minutes?,0.43333333333333335,communication
2000,2000,thirteen days,signal,communication,Have to hope it's a signal that he'll back down on the real issue too.,0.2857142857142857,communication
2000,2000,thirteen days,call,communication,I'm not calling and canceling on Daly. You call and cancel on Daly.,0.6417910447761194,communication
2000,2000,thirteen days,call,communication,"Call me Irish, but I don't believe in cooler heads prevailing.",0.0,communication
2000,2000,thirteen days,call,communication,"Okay. Kenny and I only show for the meetings you call us into. Impress us. And do it fast.  You're in charge of keeping this quiet. If word gets out before we know what we're going to do, there'll be panic. And it'll ruin any chance of surprise if we decide to hit them.",0.1814814814814815,communication
1990,1992,thunderheart,call,communication,"I know where I am. I'm on federal land, doing a federal investigation, and if you don't wanna cooperate you can take a ride in a federal car, and spend the rest of the day in a little room, answering federal questions. It's your call. Who are you?",0.9271255060728745,communication
1990,1992,thunderheart,radio,communication,Never turn your radio off! I thought I was gonna find you scalped! Damn it!,0.21333333333333335,communication
1990,1992,thunderheart,computer,computational,"Airborne. That's where they used to get us agents from. Now we get 'em from Carnegie-Melon, Ivy League. Accountants and computer whiz-kids. Yuppies with guns.  That's scary shit.",0.6741573033707865,computational
1990,1992,thunderheart,call,communication,"Maybe it was just a dream. Ya know, just one of them, what do ya call 'em, fitful dreams?",0.7303370786516854,communication
1990,1992,thunderheart,call,communication,"What you call myths, we call our history.",0.21951219512195122,communication
1980,1986,top gun,computer,computational,Big talk for someone who's never been shot off her computer.,0.85,computational
1980,1986,top gun,tv,communication,"You know what really scares me? Living too long. Losing my hair and my teeth...and my guts and my wind. And my brains...Sitting in a room with my hands in my lap, watching daytime TV.",0.9836065573770492,communication
1980,1986,top gun,call,communication,Why do they call you Wolf?,0.46153846153846156,communication
1980,1986,top gun,call,communication,"You gotta have a call sign that's just your own...never changes...you have to recognize it immediately. Then, if someone shouts ""Wolf, break left!""..you react right away.",0.1,communication
1980,1986,top gun,call,communication,I wouldn't call it victory.  It's more like...self immolation.,0.1774193548387097,communication
1980,1986,top gun,call,communication,He should've had me. GOOSE Take it down. Let's bug out of here. Call for a draw.,0.8,communication
1980,1986,top gun,call,communication,No shit! That why they call him Ice?,0.6388888888888888,communication
1980,1986,top gun,call,communication,"The hard deck for this hop was ten thousand feet. Jester, at what point did you call off the fight?",0.8080808080808081,communication
1980,1986,top gun,call,communication,Maverick... Where'd you get that call sign?,0.7674418604651163,communication
1990,1990,total recall,screen,computational,Cheap domes.  And no air to screen out the rays.,0.5833333333333334,computational
1990,1990,total recall,signal,communication,Never mind.  Wet a towel and wrap it around your head.  That'll muffle the signal.,0.9146341463414634,communication
1990,1990,total recall,call,communication,Richter!  Call from Cohaagen.,0.3448275862068966,communication
1990,1990,total recall,call,communication,"Yes, you do.  That's why we brought you here.  --  Cohaagen's big secret is buried in that black hole you call a brain.  And Kuato's  gonna dig it out.",0.7019867549668874,communication
